Date,PX_LAST
11/19/10,3725.048
11/22/10,3741.229
11/23/10,3678.194
11/24/10,3658.777
11/25/10,3702.013
11/26/10,3642.5
11/29/10,3630.636
11/30/10,3531.211
12/1/10,3619.094
12/2/10,3694.58
12/3/10,3696.26
12/6/10,3722.347
12/8/10,3769.993
12/9/10,3786.097
12/10/10,3747.714
12/13/10,3692.232
12/14/10,3689.666
12/15/10,3658.314
12/16/10,3571.738
12/17/10,3581.565
12/20/10,3568.81
12/21/10,3637.446
12/22/10,3620.684
12/23/10,3611.531
12/27/10,3625.266
12/28/10,3659.993
12/29/10,3699.217
12/30/10,3703.512
1/3/11,3727.517
1/4/11,3760.061
1/5/11,3783.709
1/6/11,3736.257
1/7/11,3631.453
1/10/11,3478.549
1/11/11,3455.127
1/12/11,3554.766
1/13/11,3564.937
1/14/11,3569.144
1/17/11,3535.731
1/18/11,3548.649
1/19/11,3534.284
1/20/11,3454.118
1/21/11,3379.543
1/24/11,3346.061
1/25/11,3433.906
1/26/11,3501.717
1/27/11,3514.624
1/28/11,3487.61
1/31/11,3409.167
2/1/11,3442.501
2/2/11,3480.826
2/4/11,3496.169
2/7/11,3487.707
2/8/11,3459.933
2/9/11,3417.471
2/10/11,3373.644
2/11/11,3391.766
2/14/11,3416.767
2/16/11,3416.785
2/17/11,3434.38
2/18/11,3501.497
2/21/11,3497.643
2/22/11,3451.1
2/23/11,3474.123
2/24/11,3439.132
2/25/11,3443.53
2/28/11,3470.348
3/1/11,3512.617
3/2/11,3486.197
3/3/11,3494.539
3/4/11,3542.903
3/7/11,3561.717
3/8/11,3580.314
3/9/11,3598.675
3/10/11,3587.648
3/11/11,3542.228
3/14/11,3569.839
3/15/11,3524.483
3/16/11,3531.477
3/17/11,3484.21
3/18/11,3494.07
3/21/11,3518.846
3/22/11,3517.721
3/23/11,3556.231
3/24/11,3611.641
3/25/11,3607.113
3/28/11,3602.859
3/29/11,3591.515
3/30/11,3640.978
3/31/11,3678.674
4/1/11,3707.487
4/4/11,3700.047
4/5/11,3685.936
4/6/11,3727.798
4/7/11,3730.583
4/8/11,3741.811
4/11/11,3745.838
4/12/11,3719.233
4/13/11,3734.413
4/14/11,3707.979
4/15/11,3730.512
4/18/11,3727.073
4/19/11,3732.65
4/20/11,3794.762
4/21/11,3801.081
4/25/11,3788.54
4/26/11,3774.871
4/27/11,3804.931
4/28/11,3808.929
4/29/11,3819.618
5/2/11,3849.3
5/3/11,3813.868
5/4/11,3814.928
5/5/11,3816.272
5/6/11,3798.554
5/9/11,3785.45
5/10/11,3800.52
5/11/11,3838.142
5/12/11,3808.71
5/13/11,3832.021
5/16/11,3799.226
5/18/11,3840.209
5/19/11,3859.81
5/20/11,3872.953
5/23/11,3778.454
5/24/11,3785.943
5/25/11,3780.162
5/26/11,3814.816
5/27/11,3832.378
5/30/11,3826.137
5/31/11,3836.967
6/1/11,3837.761
6/3/11,3844.02
6/6/11,3834.201
6/7/11,3842.953
6/8/11,3825.821
6/9/11,3806.187
6/10/11,3787.648
6/13/11,3748.758
6/14/11,3773.273
6/15/11,3794.251
6/16/11,3740.471
6/17/11,3722.303
6/20/11,3729.122
6/21/11,3794.939
6/22/11,3821.832
6/23/11,3823.65
6/24/11,3848.558
6/27/11,3813.425
6/28/11,3830.273
6/30/11,3888.569
7/1/11,3927.098
7/4/11,3953.517
7/5/11,3924.127
7/6/11,3908.956
7/7/11,3939.473
7/8/11,4003.691
7/11/11,3995.587
7/12/11,3938.015
7/13/11,3980.845
7/14/11,3997.635
7/15/11,4023.202
7/18/11,4032.974
7/19/11,4023.417
7/20/11,4050.632
7/21/11,4068.073
7/22/11,4106.822
7/25/11,4087.094
7/26/11,4132.777
7/27/11,4174.112
7/28/11,4145.827
7/29/11,4130.8
8/1/11,4193.441
8/2/11,4177.846
8/3/11,4136.507
8/4/11,4122.086
8/5/11,3921.643
8/8/11,3850.266
8/9/11,3735.119
8/10/11,3863.576
8/11/11,3869.365
8/12/11,3890.526
8/15/11,3960.022
8/16/11,3953.277
8/18/11,4020.994
8/19/11,3842.748
8/22/11,3839.616
8/23/11,3880.464
8/24/11,3847.02
8/25/11,3844.377
8/26/11,3841.731
9/5/11,3866.172
9/6/11,3889.971
9/7/11,4001.433
9/8/11,4005.39
9/9/11,3998.502
9/12/11,3896.119
9/13/11,3874.783
9/14/11,3799.037
9/15/11,3774.334
9/16/11,3835.181
9/19/11,3755.052
9/20/11,3752.11
9/21/11,3697.494
9/22/11,3369.143
9/23/11,3426.346
9/26/11,3316.137
9/27/11,3473.938
9/28/11,3513.166
9/29/11,3537.178
9/30/11,3549.032
10/3/11,3348.708
10/4/11,3269.451
10/5/11,3293.239
10/6/11,3443.106
10/7/11,3425.684
10/10/11,3451.084
10/11/11,3531.753
10/12/11,3635.931
10/13/11,3675.384
10/14/11,3664.68
10/17/11,3729.015
10/18/11,3622.027
10/19/11,3685.306
10/20/11,3622.776
10/21/11,3620.664
10/24/11,3706.782
10/25/11,3710.478
10/26/11,3738.607
10/27/11,3813.004
10/28/11,3829.96
10/31/11,3790.847
11/1/11,3685.012
11/2/11,3763.034
11/3/11,3705.81
11/4/11,3783.628
11/7/11,3778.24
11/8/11,3805.648
11/9/11,3857.363
11/10/11,3783.881
11/11/11,3778.885
11/14/11,3833.04
11/15/11,3813.842
11/16/11,3814.09
11/17/11,3792.253
11/18/11,3754.5
11/21/11,3679.829
11/22/11,3735.532
11/23/11,3687.008
11/24/11,3696.032
11/25/11,3637.192
11/28/11,3647.049
11/29/11,3687.769
11/30/11,3715.08
12/1/11,3781.099
12/2/11,3779.836
12/5/11,3780.793
12/6/11,3752.674
12/7/11,3793.235
12/8/11,3781.761
12/9/11,3759.609
12/12/11,3792.149
12/13/11,3763.579
12/14/11,3751.604
12/15/11,3701.54
12/16/11,3768.354
12/19/11,3770.287
12/20/11,3752.338
12/21/11,3794.267
12/22/11,3795.443
12/23/11,3797.151
12/27/11,3789.425
12/28/11,3769.214
12/29/11,3808.772
12/30/11,3821.992
1/2/12,3809.14
1/3/12,3857.882
1/4/12,3907.421
1/5/12,3906.264
1/6/12,3869.415
1/9/12,3889.072
1/10/12,3938.842
1/11/12,3909.64
1/12/12,3909.497
1/13/12,3935.326
1/16/12,3909.693
1/17/12,3954.755
1/18/12,3978.128
1/19/12,4001.073
1/20/12,3986.515
1/24/12,3994.583
1/25/12,3963.605
1/26/12,3983.434
1/27/12,3986.41
1/30/12,3915.16
1/31/12,3941.693
2/1/12,3964.976
2/2/12,4016.902
2/3/12,4015.949
2/6/12,3974.788
2/7/12,3955.452
2/8/12,3988.699
2/9/12,3978.988
2/10/12,3912.393
2/13/12,3961.902
2/14/12,3952.817
2/15/12,3953.045
2/16/12,3927.608
2/17/12,3976.542
2/20/12,3980.253
2/21/12,4002.951
2/22/12,3995.024
2/23/12,3958.809
2/24/12,3894.562
2/27/12,3861.016
2/28/12,3903.557
2/29/12,3985.21
3/1/12,3962.286
3/2/12,4004.868
3/5/12,3984.897
3/6/12,3967.076
3/7/12,3942.517
3/8/12,3967.669
3/9/12,3991.544
3/12/12,3987.346
3/13/12,4008.642
3/14/12,4054.326
3/15/12,4039.98
3/16/12,4028.537
3/19/12,4024.733
3/20/12,4022.168
3/21/12,4036.234
3/22/12,4041.559
3/26/12,4031.705
3/27/12,4079.384
3/28/12,4090.573
3/29/12,4105.167
3/30/12,4121.551
4/2/12,4166.072
4/3/12,4215.444
4/4/12,4134.036
4/5/12,4166.374
4/9/12,4154.067
4/10/12,4149.799
4/11/12,4130.013
4/12/12,4139.54
4/13/12,4159.277
4/16/12,4146.581
4/17/12,4157.365
4/18/12,4166.237
4/19/12,4163.716
4/20/12,4181.368
4/23/12,4155.491
4/24/12,4170.353
4/25/12,4163.643
4/26/12,4180.306
4/27/12,4163.981
4/30/12,4180.732
5/1/12,4195.984
5/2/12,4219.295
5/3/12,4224.003
5/4/12,4216.681
5/7/12,4158.862
5/8/12,4181.073
5/9/12,4129.06
5/10/12,4133.631
5/11/12,4114.14
5/14/12,4053.067
5/15/12,4045.644
5/16/12,3980.496
5/21/12,3940.108
5/22/12,4021.1
5/23/12,3981.578
5/24/12,3984.873
5/25/12,3902.508
5/28/12,3918.685
5/29/12,3919.065
5/30/12,3917.916
5/31/12,3832.824
6/1/12,3799.766
6/4/12,3654.582
6/5/12,3717.876
6/6/12,3841.331
6/7/12,3840.596
6/8/12,3825.328
6/11/12,3866.213
6/12/12,3852.578
6/13/12,3860.461
6/14/12,3791.618
6/15/12,3818.109
6/18/12,3860.155
6/19/12,3880.816
6/20/12,3943.897
6/21/12,3901.788
6/22/12,3889.523
6/25/12,3857.589
6/26/12,3881.401
6/27/12,3934.867
6/28/12,3887.575
6/29/12,3955.577
7/2/12,3991.54
7/3/12,4049.893
7/4/12,4075.917
7/5/12,4069.836
7/6/12,4055.197
7/9/12,3985.045
7/10/12,4009.678
7/11/12,4019.133
7/12/12,3984.12
7/13/12,4019.673
7/16/12,4047.465
7/17/12,4080.672
7/18/12,4081.635
7/19/12,4096.196
7/20/12,4081.201
7/23/12,4009.793
7/24/12,3992.113
7/25/12,4000.839
7/26/12,4004.776
7/27/12,4084.212
7/30/12,4099.121
7/31/12,4142.337
8/1/12,4130.465
8/2/12,4093.112
8/3/12,4099.813
8/6/12,4105.499
8/7/12,4085.58
8/8/12,4090.709
8/9/12,4131.17
8/10/12,4141.564
8/13/12,4102.53
8/14/12,4121.556
8/15/12,4141.986
8/16/12,4160.508
8/23/12,4162.659
8/24/12,4145.399
8/27/12,4145.878
8/28/12,4142.848
8/29/12,4093.17
8/30/12,4025.583
8/31/12,4060.331
9/3/12,4117.948
9/4/12,4105.253
9/5/12,4075.352
9/6/12,4102.857
9/7/12,4143.679
9/10/12,4160.66
9/11/12,4155.356
9/12/12,4174.097
9/13/12,4170.639
9/14/12,4256.998
9/17/12,4255.283
9/18/12,4223.894
9/19/12,4244.711
9/20/12,4217.516
9/21/12,4244.621
9/24/12,4200.914
9/25/12,4226.886
9/26/12,4180.163
9/27/12,4225.024
9/28/12,4262.561
10/1/12,4236.293
10/2/12,4256.839
10/3/12,4251.511
10/4/12,4271.461
10/5/12,4311.314
10/8/12,4268.235
10/9/12,4280.25
10/10/12,4280.01
10/11/12,4284.967
10/12/12,4311.391
10/15/12,4313.522
10/16/12,4329.076
10/17/12,4337.526
10/18/12,4356.966
10/19/12,4331.254
10/22/12,4341.377
10/23/12,4330.145
10/24/12,4335.375
10/25/12,4339.153
10/29/12,4331.365
10/30/12,4364.598
10/31/12,4350.291
11/1/12,4335.362
11/2/12,4338.892
11/5/12,4302.939
11/6/12,4314.265
11/7/12,4350.424
11/8/12,4327.868
11/9/12,4333.64
11/12/12,4318.591
11/13/12,4332.084
11/14/12,4351.284
11/19/12,4313.439
11/20/12,4312.366
11/21/12,4317.277
11/22/12,4335.927
11/23/12,4348.808
11/26/12,4375.169
11/27/12,4337.509
11/28/12,4304.823
11/29/12,4319.086
11/30/12,4276.141
12/3/12,4302.444
12/4/12,4269.652
12/5/12,4286.84
12/6/12,4292.605
12/7/12,4290.796
12/10/12,4302.609
12/11/12,4317.918
12/12/12,4337.528
12/13/12,4320.189
12/14/12,4308.863
12/17/12,4315.857
12/18/12,4301.436
12/19/12,4275.859
12/20/12,4254.816
12/21/12,4250.214
12/26/12,4275.094
12/27/12,4281.861
12/28/12,4316.687
1/2/13,4346.475
1/3/13,4399.258
1/4/13,4410.02
1/7/13,4392.379
1/8/13,4397.545
1/9/13,4362.928
1/10/13,4317.365
1/11/13,4305.912
1/14/13,4382.498
1/15/13,4400.824
1/16/13,4410.964
1/17/13,4398.383
1/18/13,4465.484
1/21/13,4439.974
1/22/13,4416.548
1/23/13,4418.727
1/25/13,4437.598
1/28/13,4416.937
1/29/13,4439.03
1/30/13,4452.975
1/31/13,4453.703
2/1/13,4481.634
2/4/13,4490.565
2/5/13,4479.441
2/6/13,4498.976
2/7/13,4503.148
2/8/13,4491.267
2/11/13,4503.247
2/12/13,4548.243
2/13/13,4571.568
2/14/13,4588.673
2/15/13,4609.786
2/18/13,4612.046
2/19/13,4602.062
2/20/13,4634.451
2/21/13,4632.404
2/22/13,4651.123
2/25/13,4696.107
2/26/13,4663.031
2/27/13,4716.415
2/28/13,4795.789
3/1/13,4811.613
3/4/13,4761.461
3/5/13,4751.701
3/6/13,4824.683
3/7/13,4848.299
3/8/13,4874.495
3/11/13,4854.312
3/13/13,4835.439
3/14/13,4786.367
3/15/13,4819.324
3/18/13,4802.826
3/19/13,4822.627
3/20/13,4831.5
3/21/13,4802.666
3/22/13,4723.159
3/25/13,4799.664
3/26/13,4842.519
3/27/13,4928.102
3/28/13,4940.986
4/1/13,4937.575
4/2/13,4957.251
4/3/13,4981.466
4/4/13,4922.611
4/5/13,4926.068
4/8/13,4897.521
4/9/13,4899.587
4/10/13,4877.475
4/11/13,4924.263
4/12/13,4937.21
4/15/13,4894.592
4/16/13,4945.253
4/17/13,4998.653
4/18/13,5012.638
4/19/13,4998.461
4/22/13,4996.923
4/23/13,4975.33
4/24/13,5011.607
4/25/13,4994.523
4/26/13,4978.507
4/29/13,4999.752
4/30/13,5034.071
5/1/13,5060.919
5/2/13,4994.046
5/3/13,4925.483
5/6/13,4991.871
5/7/13,5042.789
5/8/13,5089.335
5/10/13,5105.937
5/13/13,5054.628
5/14/13,5081.94
5/15/13,5089.88
5/16/13,5078.678
5/17/13,5145.683
5/20/13,5214.976
5/21/13,5188.759
5/22/13,5207.999
5/23/13,5121.403
5/24/13,5155.093
5/27/13,5085.136
5/28/13,5176.235
5/29/13,5200.693
5/30/13,5129.647
5/31/13,5068.628
6/3/13,4971.354
6/4/13,5021.612
6/5/13,5001.221
6/7/13,4865.324
6/10/13,4777.365
6/11/13,4609.948
6/12/13,4697.884
6/13/13,4607.663
6/14/13,4760.744
6/17/13,4774.504
6/18/13,4840.452
6/19/13,4806.656
6/20/13,4629.994
6/21/13,4515.372
6/24/13,4429.46
6/25/13,4418.872
6/26/13,4587.728
6/27/13,4675.749
6/28/13,4818.895
7/1/13,4777.452
7/2/13,4728.704
7/3/13,4577.153
7/4/13,4581.933
7/5/13,4602.807
7/8/13,4433.625
7/9/13,4403.8
7/10/13,4478.644
7/11/13,4604.222
7/12/13,4633.108
7/15/13,4635.729
7/16/13,4644.039
7/17/13,4679.001
7/18/13,4720.435
7/19/13,4724.411
7/22/13,4678.983
7/23/13,4767.159
7/24/13,4718.103
7/25/13,4674.117
7/26/13,4658.874
7/29/13,4580.467
7/30/13,4608.489
7/31/13,4610.377
8/1/13,4624.336
8/2/13,4640.781
8/12/13,4597.78
8/13/13,4652.397
8/14/13,4699.733
8/15/13,4685.129
8/16/13,4568.654
8/19/13,4313.518
8/20/13,4174.983
8/21/13,4218.448
8/22/13,4171.413
8/23/13,4169.827
8/26/13,4120.669
8/27/13,3967.842
8/28/13,4026.475
8/29/13,4103.593
8/30/13,4195.089
9/2/13,4101.233
9/3/13,4164.012
9/4/13,4073.455
9/5/13,4050.864
9/6/13,4072.354
9/9/13,4191.258
9/10/13,4358.143
9/11/13,4349.419
9/12/13,4356.605
9/13/13,4375.539
9/16/13,4522.239
9/17/13,4517.62
9/18/13,4463.254
9/19/13,4670.733
9/20/13,4583.828
9/23/13,4562.857
9/24/13,4460.413
9/25/13,4406.767
9/26/13,4405.893
9/27/13,4423.719
9/30/13,4316.176
10/1/13,4345.899
10/2/13,4387.604
10/3/13,4418.643
10/4/13,4389.347
10/7/13,4374.959
10/8/13,4432.507
10/9/13,4457.438
10/10/13,4486.678
10/11/13,4519.912
10/16/13,4492.261
10/17/13,4518.93
10/18/13,4546.571
10/21/13,4578.178
10/22/13,4512.743
10/23/13,4546.499
10/24/13,4594.845
10/25/13,4580.846
10/28/13,4590.538
10/29/13,4562.77
10/30/13,4574.878
10/31/13,4510.631
11/1/13,4432.589
11/4/13,4423.288
11/6/13,4449.76
11/7/13,4486.109
11/8/13,4476.72
11/11/13,4441.724
11/12/13,4380.64
11/13/13,4301.891
11/14/13,4367.371
11/15/13,4335.448
11/18/13,4393.592
11/19/13,4398.336
11/20/13,4350.786
11/21/13,4326.205
11/22/13,4317.96
11/25/13,4334.803
11/26/13,4235.261
11/27/13,4251.489
11/28/13,4233.925
11/29/13,4256.436
12/2/13,4321.977
12/3/13,4288.764
12/4/13,4241.302
12/5/13,4216.894
12/6/13,4180.788
12/9/13,4214.342
12/10/13,4275.678
12/11/13,4271.743
12/12/13,4212.218
12/13/13,4174.83
12/16/13,4125.956
12/17/13,4182.346
12/18/13,4196.282
12/19/13,4231.98
12/20/13,4195.556
12/23/13,4189.608
12/24/13,4202.834
12/27/13,4212.98
12/30/13,4274.177
1/2/14,4327.265
1/3/14,4257.663
1/6/14,4202.809
1/7/14,4175.806
1/8/14,4200.593
1/9/14,4201.218
1/10/14,4254.971
1/13/14,4390.771
1/15/14,4441.594
1/16/14,4412.489
1/17/14,4412.228
1/20/14,4431.572
1/21/14,4452.499
1/22/14,4477.489
1/23/14,4496.042
1/24/14,4437.343
1/27/14,4322.78
1/28/14,4341.651
1/29/14,4417.349
1/30/14,4418.757
2/3/14,4386.259
2/4/14,4352.256
2/5/14,4384.31
2/6/14,4424.709
2/7/14,4466.665
2/10/14,4450.748
2/11/14,4470.19
2/12/14,4496.286
2/13/14,4491.66
2/14/14,4508.044
2/17/14,4555.368
2/18/14,4556.191
2/19/14,4592.651
2/20/14,4598.221
2/21/14,4646.153
2/24/14,4623.574
2/25/14,4577.291
2/26/14,4532.72
2/27/14,4568.94
2/28/14,4620.216
3/3/14,4584.205
3/4/14,4601.284
3/5/14,4659.172
3/6/14,4687.857
3/7/14,4685.89
3/10/14,4677.246
3/11/14,4704.214
3/12/14,4684.385
3/13/14,4726.167
3/14/14,4878.643
3/17/14,4876.188
3/18/14,4805.612
3/19/14,4821.457
3/20/14,4698.973
3/21/14,4700.215
3/24/14,4720.42
3/25/14,4703.091
3/26/14,4728.24
3/27/14,4723.057
3/28/14,4768.277
4/1/14,4873.934
4/2/14,4870.205
4/3/14,4891.32
4/4/14,4857.944
4/7/14,4921.039
4/8/14,4921.404
4/10/14,4765.729
4/11/14,4816.576
4/14/14,4864.884
4/15/14,4870.215
4/16/14,4873.011
4/17/14,4897.052
4/21/14,4892.288
4/22/14,4898.206
4/23/14,4893.148
4/24/14,4891.079
4/25/14,4897.643
4/28/14,4818.758
4/29/14,4819.681
4/30/14,4840.146
5/2/14,4838.76
5/5/14,4842.503
5/6/14,4834.468
5/7/14,4862.069
5/8/14,4860.889
5/9/14,4898.138
5/12/14,4912.998
5/13/14,4921.394
5/14/14,4991.636
5/16/14,5031.571
5/19/14,5014.996
5/20/14,4895.955
5/21/14,4910.292
5/22/14,4969.882
5/23/14,4973.057
5/26/14,4963.925
5/28/14,4985.578
5/30/14,4893.908
6/2/14,4912.091
6/3/14,4942.157
6/4/14,4932.564
6/5/14,4935.564
6/6/14,4937.176
6/9/14,4885.083
6/10/14,4946.09
6/11/14,4971.946
6/12/14,4934.407
6/13/14,4926.663
6/16/14,4885.459
6/17/14,4909.517
6/18/14,4887.86
6/19/14,4864.273
6/20/14,4847.701
6/23/14,4842.129
6/24/14,4862.24
6/25/14,4838.982
6/26/14,4872.42
6/27/14,4845.134
6/30/14,4878.582
7/1/14,4884.825
7/2/14,4908.274
7/3/14,4888.735
7/4/14,4905.825
7/7/14,4989.031
7/8/14,5024.712
7/10/14,5098.01
7/11/14,5032.599
7/14/14,5021.063
7/15/14,5070.821
7/16/14,5113.93
7/17/14,5071.202
7/18/14,5087.014
7/21/14,5127.123
7/22/14,5083.521
7/23/14,5093.23
7/24/14,5098.641
7/25/14,5088.802
8/4/14,5119.245
8/5/14,5109.087
8/6/14,5058.227
8/7/14,5066.978
8/8/14,5053.76
8/11/14,5113.236
8/12/14,5132.395
8/13/14,5168.269
8/14/14,5155.547
8/15/14,5148.962
8/18/14,5156.751
8/19/14,5165.168
8/20/14,5190.167
8/21/14,5206.136
8/22/14,5198.896
8/25/14,5184.956
8/26/14,5146.552
8/27/14,5165.247
8/28/14,5184.479
8/29/14,5136.863
9/1/14,5177.618
9/2/14,5201.586
9/3/14,5224.135
9/4/14,5205.322
9/5/14,5217.335
9/8/14,5246.483
9/9/14,5197.119
9/10/14,5142.991
9/11/14,5133.033
9/12/14,5143.711
9/15/14,5144.898
9/16/14,5130.503
9/17/14,5188.184
9/18/14,5208.142
9/19/14,5227.582
9/22/14,5219.803
9/23/14,5188.114
9/24/14,5174.007
9/25/14,5201.379
9/26/14,5132.563
9/29/14,5142.011
9/30/14,5137.579
10/1/14,5140.913
10/2/14,5000.809
10/3/14,4949.346
10/6/14,5000.138
10/7/14,5032.841
10/8/14,4958.519
10/9/14,4993.879
10/10/14,4962.96
10/13/14,4913.053
10/14/14,4922.582
10/15/14,4962.94
10/16/14,4951.614
10/17/14,5028.946
10/20/14,5040.532
10/21/14,5029.344
10/22/14,5074.323
10/23/14,5103.518
10/24/14,5073.068
10/27/14,5024.292
10/28/14,5001.304
10/29/14,5074.056
10/30/14,5058.849
10/31/14,5089.547
11/3/14,5085.509
11/4/14,5070.94
11/5/14,5066.832
11/6/14,5034.231
11/7/14,4987.424
11/10/14,4965.387
11/11/14,5032.284
11/12/14,5048.841
11/13/14,5048.668
11/14/14,5049.488
11/17/14,5053.943
11/18/14,5102.469
11/19/14,5127.933
11/20/14,5093.566
11/21/14,5112.045
11/24/14,5141.764
11/25/14,5118.945
11/26/14,5133.036
11/27/14,5145.315
11/28/14,5149.888
12/1/14,5164.288
12/2/14,5175.793
12/3/14,5166.044
12/4/14,5177.16
12/5/14,5187.994
12/8/14,5144.014
12/9/14,5122.312
12/10/14,5165.407
12/11/14,5152.695
12/12/14,5160.433
12/15/14,5108.432
12/16/14,5026.028
12/17/14,5035.649
12/18/14,5113.345
12/19/14,5144.621
12/22/14,5125.772
12/23/14,5139.068
12/24/14,5166.983
12/29/14,5178.373
12/30/14,5226.947
1/2/15,5242.769
1/5/15,5219.995
1/6/15,5169.06
1/7/15,5207.118
1/8/15,5211.828
1/9/15,5216.665
1/12/15,5187.933
1/13/15,5214.359
1/14/15,5159.668
1/15/15,5188.712
1/16/15,5148.379
1/19/15,5152.093
1/20/15,5166.09
1/21/15,5215.266
1/22/15,5253.183
1/23/15,5323.885
1/26/15,5260.024
1/27/15,5277.149
1/28/15,5268.852
1/29/15,5262.718
1/30/15,5289.404
2/2/15,5276.236
2/3/15,5291.718
2/4/15,5315.284
2/5/15,5279.895
2/6/15,5342.515
2/9/15,5348.47
2/10/15,5321.474
2/11/15,5336.519
2/12/15,5343.411
2/13/15,5374.165
2/16/15,5325.495
2/17/15,5337.501
2/18/15,5390.449
2/20/15,5400.104
2/23/15,5403.277
2/24/15,5417.314
2/25/15,5445.108
2/26/15,5451.422
2/27/15,5450.294
3/2/15,5477.831
3/3/15,5474.619
3/4/15,5448.059
3/5/15,5450.947
3/6/15,5514.787
3/9/15,5444.634
3/10/15,5462.928
3/11/15,5419.566
3/12/15,5439.832
3/13/15,5426.466
3/16/15,5435.271
3/17/15,5439.153
3/18/15,5413.151
3/19/15,5453.854
3/20/15,5443.065
3/23/15,5437.098
3/24/15,5447.648
3/25/15,5405.489
3/26/15,5368.8
3/27/15,5396.854
3/30/15,5438.656
3/31/15,5518.675
4/1/15,5466.867
4/2/15,5456.399
4/6/15,5480.031
4/7/15,5523.29
4/8/15,5486.584
4/9/15,5500.9
4/10/15,5491.34
4/13/15,5447.409
4/14/15,5419.107
4/15/15,5414.547
4/16/15,5420.733
4/17/15,5410.644
4/20/15,5400.803
4/21/15,5460.573
4/22/15,5437.119
4/23/15,5436.209
4/24/15,5435.355
4/27/15,5245.446
4/28/15,5242.157
4/29/15,5105.563
4/30/15,5086.425
5/4/15,5141.137
5/5/15,5160.308
5/6/15,5184.95
5/7/15,5150.486
5/8/15,5182.213
5/11/15,5172.482
5/12/15,5205.612
5/13/15,5246.133
5/15/15,5227.096
5/18/15,5237.811
5/19/15,5269.371
5/20/15,5292.749
5/21/15,5313.208
5/22/15,5315.153
5/25/15,5288.362
5/26/15,5320.901
5/27/15,5253.388
5/28/15,5237.401
5/29/15,5216.379
6/1/15,5213.816
6/3/15,5130.499
6/4/15,5095.821
6/5/15,5100.572
6/8/15,5014.992
6/9/15,4899.882
6/10/15,4933.557
6/11/15,4928.812
6/12/15,4935.817
6/15/15,4837.794
6/16/15,4872.599
6/17/15,4945.753
6/18/15,4945.499
6/19/15,4985.006
6/22/15,4959.252
6/23/15,4937.648
6/24/15,4953.516
6/25/15,4920.042
6/26/15,4923.005
6/29/15,4882.578
6/30/15,4910.658
7/1/15,4904.063
7/2/15,4944.781
7/3/15,4982.91
7/6/15,4916.741
7/7/15,4906.05
7/8/15,4871.571
7/9/15,4838.284
7/10/15,4859.034
7/13/15,4893.917
7/14/15,4901.807
7/15/15,4869.849
7/22/15,4906.689
7/23/15,4902.845
7/24/15,4856.595
7/27/15,4771.285
7/28/15,4714.756
7/29/15,4721.121
7/30/15,4712.492
7/31/15,4802.529
8/3/15,4800.182
8/4/15,4781.087
8/5/15,4850.532
8/6/15,4806.564
8/7/15,4770.303
8/10/15,4748.949
8/11/15,4622.591
8/12/15,4479.491
8/13/15,4584.25
8/14/15,4585.391
8/18/15,4510.478
8/19/15,4484.242
8/20/15,4441.911
8/21/15,4335.953
8/24/15,4163.729
8/25/15,4228.501
8/26/15,4237.733
8/27/15,4430.632
8/28/15,4446.201
8/31/15,4509.607
9/1/15,4412.459
9/2/15,4401.293
9/3/15,4433.111
9/4/15,4415.343
9/7/15,4301.365
9/8/15,4318.591
9/9/15,4347.277
9/10/15,4343.261
9/11/15,4360.468
9/14/15,4390.373
9/15/15,4347.16
9/16/15,4332.513
9/17/15,4378.385
9/18/15,4380.32
9/21/15,4376.082
9/22/15,4344.044
9/23/15,4244.427
9/25/15,4209.439
9/28/15,4120.503
9/29/15,4178.408
9/30/15,4223.908
10/1/15,4254.876
10/2/15,4207.799
10/5/15,4343.701
10/6/15,4445.781
10/7/15,4487.132
10/8/15,4491.433
10/9/15,4589.344
10/12/15,4630.707
10/13/15,4483.076
10/15/15,4507.195
10/16/15,4521.882
10/19/15,4569.844
10/20/15,4585.824
10/21/15,4605.226
10/22/15,4584.562
10/23/15,4653.146
10/26/15,4691.711
10/27/15,4674.058
10/28/15,4608.74
10/29/15,4472.021
10/30/15,4455.18
11/2/15,4464.959
11/3/15,4533.086
11/4/15,4612.565
11/5/15,4577.233
11/6/15,4566.552
11/9/15,4499.507
11/10/15,4451.053
11/11/15,4451.589
11/12/15,4462.225
11/13/15,4472.838
11/16/15,4442.18
11/17/15,4500.947
11/18/15,4497.91
11/19/15,4518.94
11/20/15,4561.334
11/23/15,4541.066
11/24/15,4545.378
11/25/15,4585.546
11/26/15,4597.057
11/27/15,4560.56
11/30/15,4446.458
12/1/15,4557.668
12/2/15,4545.863
12/3/15,4537.382
12/4/15,4508.452
12/7/15,4521.392
12/8/15,4464.182
12/10/15,4466.21
12/11/15,4393.522
12/14/15,4374.191
12/15/15,4409.172
12/16/15,4483.453
12/17/15,4555.964
12/18/15,4468.654
12/21/15,4490.68
12/22/15,4517.568
12/23/15,4522.654
12/28/15,4557.355
12/29/15,4569.361
12/30/15,4593.008
1/4/16,4525.919
1/5/16,4557.822
1/6/16,4608.982
1/7/16,4530.448
1/8/16,4546.288
1/11/16,4465.483
1/12/16,4512.527
1/13/16,4537.179
1/14/16,4513.181
1/15/16,4523.976
1/18/16,4481.276
1/19/16,4491.737
1/20/16,4427.985
1/21/16,4414.126
1/22/16,4456.744
1/25/16,4505.788
1/26/16,4510.468
1/27/16,4583.628
1/28/16,4602.829
1/29/16,4615.163
